"","X","AllScores","AllAiScores","AllScores_flat","filename","orig","kaiscore","AiRanges","aiRange","kaiscore_numeric","mean_score","sd_score","max_score","mean_kaiscore","max_kaiscore","min_kaiscore","true_range"
"885",4,-18.041593886019,0,-18.041593886019,"results2/rawdata/Beam_ai2132.csv",1,"132","0",0,132,-15.3990857937304,0.955380464074807,-13.826805533702,132,132,132,0
"886",5,-16.1522744125972,0,-16.1522744125972,"results2/rawdata/Beam_ai2132.csv",1,"132","0",0,132,-15.3990857937304,0.955380464074807,-13.826805533702,132,132,132,0
"887",6,-14.2951484474823,0,-14.2951484474823,"results2/rawdata/Beam_ai2132.csv",1,"132","0",0,132,-15.3990857937304,0.955380464074807,-13.826805533702,132,132,132,0
"888",7,-16.0792297857963,0,-16.0792297857963,"results2/rawdata/Beam_ai2132.csv",1,"132","0",0,132,-15.3990857937304,0.955380464074807,-13.826805533702,132,132,132,0
"889",8,-15.956737571345,0,-15.956737571345,"results2/rawdata/Beam_ai2132.csv",1,"132","0",0,132,-15.3990857937304,0.955380464074807,-13.826805533702,132,132,132,0
"890",9,-16.2657712260772,0,-16.2657712260772,"results2/rawdata/Beam_ai2132.csv",1,"132","0",0,132,-15.3990857937304,0.955380464074807,-13.826805533702,132,132,132,0
"891",10,-15.5584947442384,0,-15.5584947442384,"results2/rawdata/Beam_ai2132.csv",1,"132","0",0,132,-15.3990857937304,0.955380464074807,-13.826805533702,132,132,132,0
"892",11,-14.4949561437805,0,-14.4949561437805,"results2/rawdata/Beam_ai2132.csv",1,"132","0",0,132,-15.3990857937304,0.955380464074807,-13.826805533702,132,132,132,0
"893",12,-15.9117485174588,0,-15.9117485174588,"results2/rawdata/Beam_ai2132.csv",1,"132","0",0,132,-15.3990857937304,0.955380464074807,-13.826805533702,132,132,132,0
"894",13,-15.6334299698246,0,-15.6334299698246,"results2/rawdata/Beam_ai2132.csv",1,"132","0",0,132,-15.3990857937304,0.955380464074807,-13.826805533702,132,132,132,0
"895",14,-14.4000352621157,0,-14.4000352621157,"results2/rawdata/Beam_ai2132.csv",1,"132","0",0,132,-15.3990857937304,0.955380464074807,-13.826805533702,132,132,132,0
"896",15,-15.9666150173624,0,-15.9666150173624,"results2/rawdata/Beam_ai2132.csv",1,"132","0",0,132,-15.3990857937304,0.955380464074807,-13.826805533702,132,132,132,0
"897",16,-15.0217398242446,20,-15.0217398242446,"results2/rawdata/Beam_ai2132.csv",1,"132","20",20,132,-15.2371643496317,0.746954252476471,-13.8970986498759,132,142,122,20
"898",17,-15.7179547654738,20,-15.7179547654738,"results2/rawdata/Beam_ai2132.csv",1,"132","20",20,132,-15.2371643496317,0.746954252476471,-13.8970986498759,132,142,122,20
"899",18,-14.7615922055922,20,-14.7615922055922,"results2/rawdata/Beam_ai2132.csv",1,"132","20",20,132,-15.2371643496317,0.746954252476471,-13.8970986498759,132,142,122,20
"900",19,-14.1506979432583,20,-14.1506979432583,"results2/rawdata/Beam_ai2132.csv",1,"132","20",20,132,-15.2371643496317,0.746954252476471,-13.8970986498759,132,142,122,20
"901",20,-15.8788417264834,20,-15.8788417264834,"results2/rawdata/Beam_ai2132.csv",1,"132","20",20,132,-15.2371643496317,0.746954252476471,-13.8970986498759,132,142,122,20
"902",21,-15.391298181816,20,-15.391298181816,"results2/rawdata/Beam_ai2132.csv",1,"132","20",20,132,-15.2371643496317,0.746954252476471,-13.8970986498759,132,142,122,20
"903",22,-16.1216351967352,20,-16.1216351967352,"results2/rawdata/Beam_ai2132.csv",1,"132","20",20,132,-15.2371643496317,0.746954252476471,-13.8970986498759,132,142,122,20
"904",23,-15.9600197808526,20,-15.9600197808526,"results2/rawdata/Beam_ai2132.csv",1,"132","20",20,132,-15.2371643496317,0.746954252476471,-13.8970986498759,132,142,122,20
"905",24,-15.2702264714029,20,-15.2702264714029,"results2/rawdata/Beam_ai2132.csv",1,"132","20",20,132,-15.2371643496317,0.746954252476471,-13.8970986498759,132,142,122,20
"906",25,-15.0819201366211,20,-15.0819201366211,"results2/rawdata/Beam_ai2132.csv",1,"132","20",20,132,-15.2371643496317,0.746954252476471,-13.8970986498759,132,142,122,20
"907",26,-15.6386919870989,20,-15.6386919870989,"results2/rawdata/Beam_ai2132.csv",1,"132","20",20,132,-15.2371643496317,0.746954252476471,-13.8970986498759,132,142,122,20
"908",27,-15.9411162503555,20,-15.9411162503555,"results2/rawdata/Beam_ai2132.csv",1,"132","20",20,132,-15.2371643496317,0.746954252476471,-13.8970986498759,132,142,122,20
"909",28,-15.3614352574937,20,-15.3614352574937,"results2/rawdata/Beam_ai2132.csv",1,"132","20",20,132,-15.2371643496317,0.746954252476471,-13.8970986498759,132,142,122,20
"910",29,-15.6055510201435,20,-15.6055510201435,"results2/rawdata/Beam_ai2132.csv",1,"132","20",20,132,-15.2371643496317,0.746954252476471,-13.8970986498759,132,142,122,20
"911",30,-15.199070507866,20,-15.199070507866,"results2/rawdata/Beam_ai2132.csv",1,"132","20",20,132,-15.2371643496317,0.746954252476471,-13.8970986498759,132,142,122,20
"912",31,-14.0009298834631,20,-14.0009298834631,"results2/rawdata/Beam_ai2132.csv",1,"132","20",20,132,-15.2371643496317,0.746954252476471,-13.8970986498759,132,142,122,20
"913",32,-14.7150190495749,40,-14.7150190495749,"results2/rawdata/Beam_ai2132.csv",1,"132","40",40,132,-15.4888492783885,0.611446093797447,-14.161420960848,131,150,112,38
"914",33,-16.0584756892355,40,-16.0584756892355,"results2/rawdata/Beam_ai2132.csv",1,"132","40",40,132,-15.4888492783885,0.611446093797447,-14.161420960848,131,150,112,38
"915",34,-15.0343370900691,40,-15.0343370900691,"results2/rawdata/Beam_ai2132.csv",1,"132","40",40,132,-15.4888492783885,0.611446093797447,-14.161420960848,131,150,112,38
"916",35,-14.2459348062658,40,-14.2459348062658,"results2/rawdata/Beam_ai2132.csv",1,"132","40",40,132,-15.4888492783885,0.611446093797447,-14.161420960848,131,150,112,38
"917",36,-15.1424747590976,40,-15.1424747590976,"results2/rawdata/Beam_ai2132.csv",1,"132","40",40,132,-15.4888492783885,0.611446093797447,-14.161420960848,131,150,112,38
"918",37,-15.675309375562,40,-15.675309375562,"results2/rawdata/Beam_ai2132.csv",1,"132","40",40,132,-15.4888492783885,0.611446093797447,-14.161420960848,131,150,112,38
"919",38,-14.5365956605624,40,-14.5365956605624,"results2/rawdata/Beam_ai2132.csv",1,"132","40",40,132,-15.4888492783885,0.611446093797447,-14.161420960848,131,150,112,38
"920",39,-15.8017852281884,40,-15.8017852281884,"results2/rawdata/Beam_ai2132.csv",1,"132","40",40,132,-15.4888492783885,0.611446093797447,-14.161420960848,131,150,112,38
"921",40,-15.5759854246405,40,-15.5759854246405,"results2/rawdata/Beam_ai2132.csv",1,"132","40",40,132,-15.4888492783885,0.611446093797447,-14.161420960848,131,150,112,38
"922",41,-16.3157160410856,40,-16.3157160410856,"results2/rawdata/Beam_ai2132.csv",1,"132","40",40,132,-15.4888492783885,0.611446093797447,-14.161420960848,131,150,112,38
"923",42,-15.5663118205541,40,-15.5663118205541,"results2/rawdata/Beam_ai2132.csv",1,"132","40",40,132,-15.4888492783885,0.611446093797447,-14.161420960848,131,150,112,38
"924",43,-15.995003069691,40,-15.995003069691,"results2/rawdata/Beam_ai2132.csv",1,"132","40",40,132,-15.4888492783885,0.611446093797447,-14.161420960848,131,150,112,38
"925",44,-15.9165211565141,40,-15.9165211565141,"results2/rawdata/Beam_ai2132.csv",1,"132","40",40,132,-15.4888492783885,0.611446093797447,-14.161420960848,131,150,112,38
"926",45,-15.828094362601,40,-15.828094362601,"results2/rawdata/Beam_ai2132.csv",1,"132","40",40,132,-15.4888492783885,0.611446093797447,-14.161420960848,131,150,112,38
"927",46,-15.2030390451925,40,-15.2030390451925,"results2/rawdata/Beam_ai2132.csv",1,"132","40",40,132,-15.4888492783885,0.611446093797447,-14.161420960848,131,150,112,38
"928",47,-14.7827701681018,40,-14.7827701681018,"results2/rawdata/Beam_ai2132.csv",1,"132","40",40,132,-15.4888492783885,0.611446093797447,-14.161420960848,131,150,112,38
"929",48,-15.8875057590196,60,-15.8875057590196,"results2/rawdata/Beam_ai2132.csv",1,"132","60",60,132,-15.4901041044303,0.749496205404661,-14.1733296222888,126,150,102,48
"930",49,-16.0047590404526,60,-16.0047590404526,"results2/rawdata/Beam_ai2132.csv",1,"132","60",60,132,-15.4901041044303,0.749496205404661,-14.1733296222888,126,150,102,48
"931",50,-15.9773588334494,60,-15.9773588334494,"results2/rawdata/Beam_ai2132.csv",1,"132","60",60,132,-15.4901041044303,0.749496205404661,-14.1733296222888,126,150,102,48
"932",51,-16.1064418454385,60,-16.1064418454385,"results2/rawdata/Beam_ai2132.csv",1,"132","60",60,132,-15.4901041044303,0.749496205404661,-14.1733296222888,126,150,102,48
"933",52,-14.591670177582,60,-14.591670177582,"results2/rawdata/Beam_ai2132.csv",1,"132","60",60,132,-15.4901041044303,0.749496205404661,-14.1733296222888,126,150,102,48
"934",53,-16.0234895650942,60,-16.0234895650942,"results2/rawdata/Beam_ai2132.csv",1,"132","60",60,132,-15.4901041044303,0.749496205404661,-14.1733296222888,126,150,102,48
"935",54,-15.9394838663099,60,-15.9394838663099,"results2/rawdata/Beam_ai2132.csv",1,"132","60",60,132,-15.4901041044303,0.749496205404661,-14.1733296222888,126,150,102,48
"936",55,-14.5351406942171,60,-14.5351406942171,"results2/rawdata/Beam_ai2132.csv",1,"132","60",60,132,-15.4901041044303,0.749496205404661,-14.1733296222888,126,150,102,48
"937",56,-15.4254740393259,60,-15.4254740393259,"results2/rawdata/Beam_ai2132.csv",1,"132","60",60,132,-15.4901041044303,0.749496205404661,-14.1733296222888,126,150,102,48
"938",57,-15.3436943814887,60,-15.3436943814887,"results2/rawdata/Beam_ai2132.csv",1,"132","60",60,132,-15.4901041044303,0.749496205404661,-14.1733296222888,126,150,102,48
"939",58,-15.5059460062687,60,-15.5059460062687,"results2/rawdata/Beam_ai2132.csv",1,"132","60",60,132,-15.4901041044303,0.749496205404661,-14.1733296222888,126,150,102,48
"940",59,-15.261550614101,60,-15.261550614101,"results2/rawdata/Beam_ai2132.csv",1,"132","60",60,132,-15.4901041044303,0.749496205404661,-14.1733296222888,126,150,102,48
"941",60,-16.1602101986322,60,-16.1602101986322,"results2/rawdata/Beam_ai2132.csv",1,"132","60",60,132,-15.4901041044303,0.749496205404661,-14.1733296222888,126,150,102,48
"942",61,-15.3960455540878,60,-15.3960455540878,"results2/rawdata/Beam_ai2132.csv",1,"132","60",60,132,-15.4901041044303,0.749496205404661,-14.1733296222888,126,150,102,48
"943",62,-16.7615747360734,60,-16.7615747360734,"results2/rawdata/Beam_ai2132.csv",1,"132","60",60,132,-15.4901041044303,0.749496205404661,-14.1733296222888,126,150,102,48
"944",63,-14.7433908402138,60,-14.7433908402138,"results2/rawdata/Beam_ai2132.csv",1,"132","60",60,132,-15.4901041044303,0.749496205404661,-14.1733296222888,126,150,102,48
"945",64,-15.4140461312457,80,-15.4140461312457,"results2/rawdata/Beam_ai2132.csv",1,"132","80",80,132,-15.5840625094249,0.702274849946627,-14.1174847923596,121,150,92,58
"946",65,-15.9922707304171,80,-15.9922707304171,"results2/rawdata/Beam_ai2132.csv",1,"132","80",80,132,-15.5840625094249,0.702274849946627,-14.1174847923596,121,150,92,58
"947",66,-15.8662700195336,80,-15.8662700195336,"results2/rawdata/Beam_ai2132.csv",1,"132","80",80,132,-15.5840625094249,0.702274849946627,-14.1174847923596,121,150,92,58
"948",67,-14.3528034471944,80,-14.3528034471944,"results2/rawdata/Beam_ai2132.csv",1,"132","80",80,132,-15.5840625094249,0.702274849946627,-14.1174847923596,121,150,92,58
"949",68,-15.8600658515358,80,-15.8600658515358,"results2/rawdata/Beam_ai2132.csv",1,"132","80",80,132,-15.5840625094249,0.702274849946627,-14.1174847923596,121,150,92,58
"950",69,-15.3537685495947,80,-15.3537685495947,"results2/rawdata/Beam_ai2132.csv",1,"132","80",80,132,-15.5840625094249,0.702274849946627,-14.1174847923596,121,150,92,58
"951",70,-17.3566644621336,80,-17.3566644621336,"results2/rawdata/Beam_ai2132.csv",1,"132","80",80,132,-15.5840625094249,0.702274849946627,-14.1174847923596,121,150,92,58
"952",71,-14.2328848053292,80,-14.2328848053292,"results2/rawdata/Beam_ai2132.csv",1,"132","80",80,132,-15.5840625094249,0.702274849946627,-14.1174847923596,121,150,92,58
"953",72,-15.3845458175217,80,-15.3845458175217,"results2/rawdata/Beam_ai2132.csv",1,"132","80",80,132,-15.5840625094249,0.702274849946627,-14.1174847923596,121,150,92,58
"954",73,-15.6508937987479,80,-15.6508937987479,"results2/rawdata/Beam_ai2132.csv",1,"132","80",80,132,-15.5840625094249,0.702274849946627,-14.1174847923596,121,150,92,58
"955",74,-15.2182208008879,80,-15.2182208008879,"results2/rawdata/Beam_ai2132.csv",1,"132","80",80,132,-15.5840625094249,0.702274849946627,-14.1174847923596,121,150,92,58
"956",75,-15.8656677226585,80,-15.8656677226585,"results2/rawdata/Beam_ai2132.csv",1,"132","80",80,132,-15.5840625094249,0.702274849946627,-14.1174847923596,121,150,92,58
"957",76,-15.9986832349622,80,-15.9986832349622,"results2/rawdata/Beam_ai2132.csv",1,"132","80",80,132,-15.5840625094249,0.702274849946627,-14.1174847923596,121,150,92,58
"958",77,-14.8595845716908,80,-14.8595845716908,"results2/rawdata/Beam_ai2132.csv",1,"132","80",80,132,-15.5840625094249,0.702274849946627,-14.1174847923596,121,150,92,58
"959",78,-15.5571167240275,80,-15.5571167240275,"results2/rawdata/Beam_ai2132.csv",1,"132","80",80,132,-15.5840625094249,0.702274849946627,-14.1174847923596,121,150,92,58
"960",79,-15.9513347250507,80,-15.9513347250507,"results2/rawdata/Beam_ai2132.csv",1,"132","80",80,132,-15.5840625094249,0.702274849946627,-14.1174847923596,121,150,92,58
"961",0,-15.3006651203144,0,-15.3006651203144,"results2/rawdata/Beam_ai2145.csv",1,"145","0",0,145,-15.29576383753,0.500138838494011,-14.204160502467,145,145,145,0
"962",1,-14.5745032684398,0,-14.5745032684398,"results2/rawdata/Beam_ai2145.csv",1,"145","0",0,145,-15.29576383753,0.500138838494011,-14.204160502467,145,145,145,0
"963",2,-15.4146888921147,0,-15.4146888921147,"results2/rawdata/Beam_ai2145.csv",1,"145","0",0,145,-15.29576383753,0.500138838494011,-14.204160502467,145,145,145,0
"964",3,-15.3887745593234,0,-15.3887745593234,"results2/rawdata/Beam_ai2145.csv",1,"145","0",0,145,-15.29576383753,0.500138838494011,-14.204160502467,145,145,145,0
"965",4,-15.0208127945197,0,-15.0208127945197,"results2/rawdata/Beam_ai2145.csv",1,"145","0",0,145,-15.29576383753,0.500138838494011,-14.204160502467,145,145,145,0
"966",5,-15.6720491218057,0,-15.6720491218057,"results2/rawdata/Beam_ai2145.csv",1,"145","0",0,145,-15.29576383753,0.500138838494011,-14.204160502467,145,145,145,0
"967",6,-14.7249620390119,0,-14.7249620390119,"results2/rawdata/Beam_ai2145.csv",1,"145","0",0,145,-15.29576383753,0.500138838494011,-14.204160502467,145,145,145,0
"968",7,-15.289056993982,0,-15.289056993982,"results2/rawdata/Beam_ai2145.csv",1,"145","0",0,145,-15.29576383753,0.500138838494011,-14.204160502467,145,145,145,0
"969",8,-15.4920678955293,0,-15.4920678955293,"results2/rawdata/Beam_ai2145.csv",1,"145","0",0,145,-15.29576383753,0.500138838494011,-14.204160502467,145,145,145,0
"970",9,-15.9315686695946,0,-15.9315686695946,"results2/rawdata/Beam_ai2145.csv",1,"145","0",0,145,-15.29576383753,0.500138838494011,-14.204160502467,145,145,145,0
"971",10,-15.0157388872423,0,-15.0157388872423,"results2/rawdata/Beam_ai2145.csv",1,"145","0",0,145,-15.29576383753,0.500138838494011,-14.204160502467,145,145,145,0
"972",11,-15.8566131118033,0,-15.8566131118033,"results2/rawdata/Beam_ai2145.csv",1,"145","0",0,145,-15.29576383753,0.500138838494011,-14.204160502467,145,145,145,0
"973",12,-14.2373370021152,0,-14.2373370021152,"results2/rawdata/Beam_ai2145.csv",1,"145","0",0,145,-15.29576383753,0.500138838494011,-14.204160502467,145,145,145,0
"974",13,-15.3667473808185,0,-15.3667473808185,"results2/rawdata/Beam_ai2145.csv",1,"145","0",0,145,-15.29576383753,0.500138838494011,-14.204160502467,145,145,145,0
"975",14,-15.7589288371588,0,-15.7589288371588,"results2/rawdata/Beam_ai2145.csv",1,"145","0",0,145,-15.29576383753,0.500138838494011,-14.204160502467,145,145,145,0
"976",15,-15.8207493022536,0,-15.8207493022536,"results2/rawdata/Beam_ai2145.csv",1,"145","0",0,145,-15.29576383753,0.500138838494011,-14.204160502467,145,145,145,0
"977",16,-15.7620037484996,20,-15.7620037484996,"results2/rawdata/Beam_ai2145.csv",1,"145","20",20,145,-15.3882050868172,0.987056166561315,-11.5139464069017,142.5,150,135,15
"978",17,-15.8485915284619,20,-15.8485915284619,"results2/rawdata/Beam_ai2145.csv",1,"145","20",20,145,-15.3882050868172,0.987056166561315,-11.5139464069017,142.5,150,135,15
"979",18,-16.677858495426,20,-16.677858495426,"results2/rawdata/Beam_ai2145.csv",1,"145","20",20,145,-15.3882050868172,0.987056166561315,-11.5139464069017,142.5,150,135,15
"980",19,-15.7425934901985,20,-15.7425934901985,"results2/rawdata/Beam_ai2145.csv",1,"145","20",20,145,-15.3882050868172,0.987056166561315,-11.5139464069017,142.5,150,135,15
"981",20,-15.5188889163547,20,-15.5188889163547,"results2/rawdata/Beam_ai2145.csv",1,"145","20",20,145,-15.3882050868172,0.987056166561315,-11.5139464069017,142.5,150,135,15
"982",21,-15.7587010676316,20,-15.7587010676316,"results2/rawdata/Beam_ai2145.csv",1,"145","20",20,145,-15.3882050868172,0.987056166561315,-11.5139464069017,142.5,150,135,15
"983",22,-14.4118056075727,20,-14.4118056075727,"results2/rawdata/Beam_ai2145.csv",1,"145","20",20,145,-15.3882050868172,0.987056166561315,-11.5139464069017,142.5,150,135,15
"984",23,-14.8988432742648,20,-14.8988432742648,"results2/rawdata/Beam_ai2145.csv",1,"145","20",20,145,-15.3882050868172,0.987056166561315,-11.5139464069017,142.5,150,135,15
"985",24,-16.4563433033463,20,-16.4563433033463,"results2/rawdata/Beam_ai2145.csv",1,"145","20",20,145,-15.3882050868172,0.987056166561315,-11.5139464069017,142.5,150,135,15
"986",25,-15.8576604591321,20,-15.8576604591321,"results2/rawdata/Beam_ai2145.csv",1,"145","20",20,145,-15.3882050868172,0.987056166561315,-11.5139464069017,142.5,150,135,15
"987",26,-14.9205304192922,20,-14.9205304192922,"results2/rawdata/Beam_ai2145.csv",1,"145","20",20,145,-15.3882050868172,0.987056166561315,-11.5139464069017,142.5,150,135,15
"988",27,-14.1645504488418,20,-14.1645504488418,"results2/rawdata/Beam_ai2145.csv",1,"145","20",20,145,-15.3882050868172,0.987056166561315,-11.5139464069017,142.5,150,135,15
"989",28,-16.8925632455148,20,-16.8925632455148,"results2/rawdata/Beam_ai2145.csv",1,"145","20",20,145,-15.3882050868172,0.987056166561315,-11.5139464069017,142.5,150,135,15
"990",29,-15.9555472919754,20,-15.9555472919754,"results2/rawdata/Beam_ai2145.csv",1,"145","20",20,145,-15.3882050868172,0.987056166561315,-11.5139464069017,142.5,150,135,15
"991",30,-15.8998346677317,20,-15.8998346677317,"results2/rawdata/Beam_ai2145.csv",1,"145","20",20,145,-15.3882050868172,0.987056166561315,-11.5139464069017,142.5,150,135,15
"992",31,-15.2399488613724,20,-15.2399488613724,"results2/rawdata/Beam_ai2145.csv",1,"145","20",20,145,-15.3882050868172,0.987056166561315,-11.5139464069017,142.5,150,135,15
"993",32,-14.9335408250696,40,-14.9335408250696,"results2/rawdata/Beam_ai2145.csv",1,"145","40",40,145,-15.5978956465821,0.803910769661286,-14.1347228689704,137.5,150,125,25
"994",33,-15.376295251051,40,-15.376295251051,"results2/rawdata/Beam_ai2145.csv",1,"145","40",40,145,-15.5978956465821,0.803910769661286,-14.1347228689704,137.5,150,125,25
"995",34,-14.2382728965812,40,-14.2382728965812,"results2/rawdata/Beam_ai2145.csv",1,"145","40",40,145,-15.5978956465821,0.803910769661286,-14.1347228689704,137.5,150,125,25
"996",35,-14.6041757427999,40,-14.6041757427999,"results2/rawdata/Beam_ai2145.csv",1,"145","40",40,145,-15.5978956465821,0.803910769661286,-14.1347228689704,137.5,150,125,25
"997",36,-15.0076628516912,40,-15.0076628516912,"results2/rawdata/Beam_ai2145.csv",1,"145","40",40,145,-15.5978956465821,0.803910769661286,-14.1347228689704,137.5,150,125,25
"998",37,-14.1517434936412,40,-14.1517434936412,"results2/rawdata/Beam_ai2145.csv",1,"145","40",40,145,-15.5978956465821,0.803910769661286,-14.1347228689704,137.5,150,125,25
"999",38,-15.6353305655585,40,-15.6353305655585,"results2/rawdata/Beam_ai2145.csv",1,"145","40",40,145,-15.5978956465821,0.803910769661286,-14.1347228689704,137.5,150,125,25
"1000",39,-15.930461421618,40,-15.930461421618,"results2/rawdata/Beam_ai2145.csv",1,"145","40",40,145,-15.5978956465821,0.803910769661286,-14.1347228689704,137.5,150,125,25
"1001",40,-15.8930303271994,40,-15.8930303271994,"results2/rawdata/Beam_ai2145.csv",1,"145","40",40,145,-15.5978956465821,0.803910769661286,-14.1347228689704,137.5,150,125,25
"1002",41,-15.1316425190445,40,-15.1316425190445,"results2/rawdata/Beam_ai2145.csv",1,"145","40",40,145,-15.5978956465821,0.803910769661286,-14.1347228689704,137.5,150,125,25
"1003",42,-15.8283474709824,40,-15.8283474709824,"results2/rawdata/Beam_ai2145.csv",1,"145","40",40,145,-15.5978956465821,0.803910769661286,-14.1347228689704,137.5,150,125,25
"1004",43,-15.8943845042911,40,-15.8943845042911,"results2/rawdata/Beam_ai2145.csv",1,"145","40",40,145,-15.5978956465821,0.803910769661286,-14.1347228689704,137.5,150,125,25
"1005",44,-15.9155051336211,40,-15.9155051336211,"results2/rawdata/Beam_ai2145.csv",1,"145","40",40,145,-15.5978956465821,0.803910769661286,-14.1347228689704,137.5,150,125,25
"1006",45,-16.3620370598523,40,-16.3620370598523,"results2/rawdata/Beam_ai2145.csv",1,"145","40",40,145,-15.5978956465821,0.803910769661286,-14.1347228689704,137.5,150,125,25
"1007",46,-17.3112713974203,40,-17.3112713974203,"results2/rawdata/Beam_ai2145.csv",1,"145","40",40,145,-15.5978956465821,0.803910769661286,-14.1347228689704,137.5,150,125,25
"1008",47,-14.1347228689704,40,-14.1347228689704,"results2/rawdata/Beam_ai2145.csv",1,"145","40",40,145,-15.5978956465821,0.803910769661286,-14.1347228689704,137.5,150,125,25
"1009",48,-15.6544392483969,60,-15.6544392483969,"results2/rawdata/Beam_ai2145.csv",1,"145","60",60,145,-15.391896104333,0.693343654226531,-14.0897266906079,132.5,150,115,35
"1010",49,-15.6319691299726,60,-15.6319691299726,"results2/rawdata/Beam_ai2145.csv",1,"145","60",60,145,-15.391896104333,0.693343654226531,-14.0897266906079,132.5,150,115,35
"1011",50,-16.0334937613521,60,-16.0334937613521,"results2/rawdata/Beam_ai2145.csv",1,"145","60",60,145,-15.391896104333,0.693343654226531,-14.0897266906079,132.5,150,115,35
"1012",51,-15.9663295226849,60,-15.9663295226849,"results2/rawdata/Beam_ai2145.csv",1,"145","60",60,145,-15.391896104333,0.693343654226531,-14.0897266906079,132.5,150,115,35
"1013",52,-15.8260479498502,60,-15.8260479498502,"results2/rawdata/Beam_ai2145.csv",1,"145","60",60,145,-15.391896104333,0.693343654226531,-14.0897266906079,132.5,150,115,35
"1014",53,-14.6441210720063,60,-14.6441210720063,"results2/rawdata/Beam_ai2145.csv",1,"145","60",60,145,-15.391896104333,0.693343654226531,-14.0897266906079,132.5,150,115,35
"1015",54,-14.1966340258035,60,-14.1966340258035,"results2/rawdata/Beam_ai2145.csv",1,"145","60",60,145,-15.391896104333,0.693343654226531,-14.0897266906079,132.5,150,115,35
"1016",55,-16.3313292403275,60,-16.3313292403275,"results2/rawdata/Beam_ai2145.csv",1,"145","60",60,145,-15.391896104333,0.693343654226531,-14.0897266906079,132.5,150,115,35
"1017",56,-15.8410968115139,60,-15.8410968115139,"results2/rawdata/Beam_ai2145.csv",1,"145","60",60,145,-15.391896104333,0.693343654226531,-14.0897266906079,132.5,150,115,35
"1018",57,-14.4010081772422,60,-14.4010081772422,"results2/rawdata/Beam_ai2145.csv",1,"145","60",60,145,-15.391896104333,0.693343654226531,-14.0897266906079,132.5,150,115,35
"1019",58,-16.0085459268406,60,-16.0085459268406,"results2/rawdata/Beam_ai2145.csv",1,"145","60",60,145,-15.391896104333,0.693343654226531,-14.0897266906079,132.5,150,115,35
"1020",59,-16.3374519999217,60,-16.3374519999217,"results2/rawdata/Beam_ai2145.csv",1,"145","60",60,145,-15.391896104333,0.693343654226531,-14.0897266906079,132.5,150,115,35
"1021",60,-15.2632924678802,60,-15.2632924678802,"results2/rawdata/Beam_ai2145.csv",1,"145","60",60,145,-15.391896104333,0.693343654226531,-14.0897266906079,132.5,150,115,35
"1022",61,-15.2777470446784,60,-15.2777470446784,"results2/rawdata/Beam_ai2145.csv",1,"145","60",60,145,-15.391896104333,0.693343654226531,-14.0897266906079,132.5,150,115,35
"1023",62,-15.6345775046062,60,-15.6345775046062,"results2/rawdata/Beam_ai2145.csv",1,"145","60",60,145,-15.391896104333,0.693343654226531,-14.0897266906079,132.5,150,115,35
"1024",63,-15.4415688759243,60,-15.4415688759243,"results2/rawdata/Beam_ai2145.csv",1,"145","60",60,145,-15.391896104333,0.693343654226531,-14.0897266906079,132.5,150,115,35
"1025",64,-15.566973356279,80,-15.566973356279,"results2/rawdata/Beam_ai2145.csv",1,"145","80",80,145,-15.1207725225408,1.96959446985753,-6.47321428571429,127.5,150,105,45
"1026",65,-15.8608988994867,80,-15.8608988994867,"results2/rawdata/Beam_ai2145.csv",1,"145","80",80,145,-15.1207725225408,1.96959446985753,-6.47321428571429,127.5,150,105,45
"1027",66,-15.2867789623154,80,-15.2867789623154,"results2/rawdata/Beam_ai2145.csv",1,"145","80",80,145,-15.1207725225408,1.96959446985753,-6.47321428571429,127.5,150,105,45
"1028",67,-15.3600707144265,80,-15.3600707144265,"results2/rawdata/Beam_ai2145.csv",1,"145","80",80,145,-15.1207725225408,1.96959446985753,-6.47321428571429,127.5,150,105,45
"1029",68,-15.7394801442877,80,-15.7394801442877,"results2/rawdata/Beam_ai2145.csv",1,"145","80",80,145,-15.1207725225408,1.96959446985753,-6.47321428571429,127.5,150,105,45
"1030",69,-9.87252176097286,80,-9.87252176097286,"results2/rawdata/Beam_ai2145.csv",1,"145","80",80,145,-15.1207725225408,1.96959446985753,-6.47321428571429,127.5,150,105,45
"1031",70,-15.401956483527,80,-15.401956483527,"results2/rawdata/Beam_ai2145.csv",1,"145","80",80,145,-15.1207725225408,1.96959446985753,-6.47321428571429,127.5,150,105,45
"1032",71,-15.975267995452,80,-15.975267995452,"results2/rawdata/Beam_ai2145.csv",1,"145","80",80,145,-15.1207725225408,1.96959446985753,-6.47321428571429,127.5,150,105,45
"1033",72,-15.9696870663867,80,-15.9696870663867,"results2/rawdata/Beam_ai2145.csv",1,"145","80",80,145,-15.1207725225408,1.96959446985753,-6.47321428571429,127.5,150,105,45
"1034",73,-15.471318738107,80,-15.471318738107,"results2/rawdata/Beam_ai2145.csv",1,"145","80",80,145,-15.1207725225408,1.96959446985753,-6.47321428571429,127.5,150,105,45
"1035",74,-15.6444979934247,80,-15.6444979934247,"results2/rawdata/Beam_ai2145.csv",1,"145","80",80,145,-15.1207725225408,1.96959446985753,-6.47321428571429,127.5,150,105,45
"1036",75,-15.5590797696431,80,-15.5590797696431,"results2/rawdata/Beam_ai2145.csv",1,"145","80",80,145,-15.1207725225408,1.96959446985753,-6.47321428571429,127.5,150,105,45
